run_id,benchmark,replicate,seed,best,len_final,cpu_s
8f70f816-8d18-4900-b78c-ea0836044deb,Sphere,0,395588638,0.020586,32,4.3554
df12028b-ecf7-4cfb-a042-bef83ef36b98,Sphere,1,1548461615,0.017237,32,3.3561
e93b80eb-5638-4dc6-a705-0f1e29d3707b,Sphere,2,1150827627,0.023013,32,3.9673
2b180e9e-af40-401d-a5ab-2641c3a7d216,Sphere,3,1045080195,0.021745,32,3.437
6baf7731-d5df-40f9-938c-97bcf9ac0c48,Sphere,4,857622089,0.010906,32,3.2152
73978e15-8651-45bc-ba3a-c8f0d72cbe80,Sphere,5,1406267880,0.001138,32,3.4765
1f54141b-2e41-4ee2-a0d1-f49a2791845d,Sphere,6,807723721,0.013656,32,3.2073
d32a855a-62ec-4dd0-a8a7-04570ab097cf,Sphere,7,486999762,0.003976,32,3.9477
7d4badde-c521-4ae0-8f22-7299fe1bf699,Sphere,8,345626453,0.001782,32,3.298
9b37646c-69bf-4e32-a554-e7475a1e2934,Sphere,9,185570182,0.024041,32,3.8403
788e7a13-b3b8-4453-8ced-cca619ab6cd6,Sphere,10,498936628,0.003902,32,2.972
b37b6f4e-d667-4895-b890-4f23145d0fd5,Sphere,11,965467498,0.011345,32,3.4497
76c335b8-22b3-44d4-8781-f34802afe734,Sphere,12,1764977225,0.073297,32,3.7164
51e0d71d-b7cb-412d-a974-aa73a31ecadb,Sphere,13,1957356160,0.004041,32,3.1055
47e1c10b-6b50-42b7-a93e-85ec0728e91c,Sphere,14,225172928,0.022457,32,3.7489
6c5d1d95-fd3c-4725-886c-db1727312aa2,Sphere,15,18378436,0.005569,32,3.0463
e488f444-b354-4575-b250-2ccf59da8d62,Sphere,16,1969663153,0.145892,32,3.9395
0c33dbd8-f4b4-4ca2-971d-282faae59f8b,Sphere,17,1059925203,0.002924,32,3.2288
68e46945-ed03-48f7-a5f8-eb83c691c280,Sphere,18,1656237973,0.011694,32,3.8754
9b5edcc7-21de-42f7-b658-07f8c7f612dd,Sphere,19,787823600,0.00607,32,3.1404
8124c5c9-fc84-4442-b4cd-8dce89bb662e,Sphere,20,1975246951,0.009752,32,3.6013
4b323c1d-66b9-4322-abe4-01d98d1ad227,Sphere,21,2093617882,0.007853,32,3.729
f960eaab-3b03-4db0-8ce7-c2b4b528efa2,Sphere,22,144979655,0.032098,32,3.2124
4bf254ce-31c6-495d-8d41-2c99d4c1bee9,Sphere,23,1862338499,0.029972,32,3.4337
e81cfeda-977b-473e-95f9-75bfc3c83c3b,Sphere,24,1826355761,0.008793,32,3.3995
040e0bac-eef4-42bf-b548-0fa9af511068,Sphere,25,177504033,0.026225,32,4.0795
0b36d0e0-89ed-4b58-8662-c83f13478220,Sphere,26,1817774600,0.023114,32,3.1553
