run_id,benchmark,replicate,seed,best,len_final,cpu_s
88b3fe72-bab8-4802-bd99-928737921c3c,Koza,0,461984192,0.0,15,134.7067
8292fd19-dd2d-4a5d-95a5-30342cafec38,Koza,1,568916834,0.0,15,205.7281
53c026ac-285c-4812-98ce-0ff7ab3b6129,Koza,2,2004034392,0.0,213,167.0895
f8c77a47-a291-4438-a8a7-21f6aa770f49,Koza,3,1391477150,0.0,15,227.1735
0286a12b-7ab3-4dc5-af50-4f4a97d0d55e,Koza,4,1849410046,0.0,13,210.9179
a0bb5090-bb7f-47b5-a06d-4ceb24ff9443,Koza,5,476210250,0.0,13,244.647
f0953bb6-ad9a-4d5c-858f-7d8530ffd55b,Koza,6,1356981619,0.002274,199,200.6619
04eb9b56-8235-41fd-a440-0edc4405ff64,Koza,7,1795893413,0.001841,13,124.9641
73a5b3e3-f8e8-4a47-911b-67597c0c2126,Koza,8,1251207011,0.001216,289,164.9305
438970eb-52fc-42da-a124-d16b85a70b59,Koza,9,197887828,0.0,21,171.9284
50f428ee-90eb-400b-b630-9ac84f627873,Koza,10,1798778734,0.007133,369,248.1875
89df0b55-433f-4d08-82b4-10d233e950b7,Koza,11,1800925011,0.0,13,201.656
c9ea9167-2513-4fed-872a-326acc6e388b,Koza,12,1111739232,0.000115,425,249.3901
51f6d3ce-45ff-4b79-b0ab-e7a90f66fb85,Koza,13,19563485,0.0,13,307.2294
19042650-804b-4304-b59d-71eda66f7ec5,Koza,14,1899351768,0.0,15,173.6911
acc4237b-a3f4-44e7-83ec-1b3bc9d1bb71,Koza,15,449467882,9.9e-05,493,291.6735
8450b5fc-c7d5-480c-8f19-426ce7968b5b,Koza,16,1042927760,0.010395,381,184.7984
3dccb41b-85b5-4991-8d92-e19ffc599e76,Koza,17,1470355365,0.0,15,183.3988
3e17f7a3-fa36-4d3b-b2cd-9f332b1123d8,Koza,18,445307223,0.0,13,73.4854
817067d2-95bb-4064-bad2-c99614d5cd7e,Koza,19,415509271,0.236017,491,295.1417
f964e282-2db6-4460-ad92-b889c607f6b2,Koza,20,1527790777,0.0,15,104.5286
351a7af8-853d-47ad-b968-c91ffd92da8d,Koza,21,524318498,0.000174,437,202.5476
9826f96f-a74e-4fb3-9c65-d1002f034c47,Koza,22,715857883,0.021555,425,192.0221
78c3a821-1c31-4f35-88eb-8363563f49d4,Koza,23,594517120,0.009698,507,266.9073
25b990b6-a04d-44dd-9e21-a1d62375e9b1,Koza,24,654461375,0.0,17,162.6153
7ac4f4b2-c5ac-40c7-9975-8d00b660055c,Koza,25,1747663750,0.0,15,197.1941
ab365f27-b15f-4550-a306-cdbb62254f7b,Koza,26,1697022095,0.0,15,115.1532
e45d4f9d-212b-4883-b700-18b1e6271b01,Koza,27,231513064,0.000844,477,293.1799
9b9efe61-d771-4d9f-a007-73a0244abfed,Koza,28,1526118592,0.016364,301,210.1495
692a7038-b331-4d65-a513-da8fabf0e72c,Koza,29,1588343056,0.0,13,166.4595
690cd277-a0a5-40fa-8b05-aa8c0671e74a,Parity,0,1583998817,4.0,178,209.7565
b4004607-885c-4977-b9fa-ad244fd0840e,Parity,1,2021150125,0.0,380,318.6361
b76e8127-637c-4b2d-bb9d-885c4d06d021,Parity,2,104943236,9.0,319,395.2635
cf0e9f67-316d-48d1-822b-c4e4767a0cd1,Parity,3,599036913,16.0,204,245.7944
2f80f9de-d3ab-466c-aa58-039cbfe455fb,Parity,4,379715510,20.0,374,355.0257
16dbac33-ae85-4821-b14c-5a36b7731300,Parity,5,1476424405,4.0,296,363.0302
0022ce1b-3fb6-4bed-a10f-8e97351d43b3,Parity,6,2116433413,0.0,488,450.3307
54dd6a97-80c5-4277-80d8-e56f195da2a6,Parity,7,689775422,16.0,121,179.8601
c53c3ec5-e755-4462-ad90-b518f785d02c,Parity,8,70032780,0.0,109,288.9754
a0abfe42-efed-45c3-973f-952bf0e0beeb,Parity,9,1997409529,26.0,86,247.1208
34e01414-ed43-49ad-96b8-acdafd66af53,Parity,10,2140489240,0.0,367,367.4318
dcc3bbda-a0d6-4ac0-a095-8d746229c176,Parity,11,1976477574,6.0,271,241.4634
8d8ceee0-ba58-47f1-b025-b7947bda7841,Parity,12,698469584,4.0,286,349.6967
be4119df-e140-4539-b020-83409240fd5d,Parity,13,1383883664,16.0,16,291.0927
9444f50a-c9ad-4a6b-98b5-b3082ab708ec,Parity,14,1630426037,0.0,254,303.5824
65222897-527e-488e-a792-3122b175806d,Parity,15,2041759979,4.0,271,311.7463
a5c4eac7-25eb-44e6-8467-741e6979f60c,Parity,16,1237332171,16.0,19,144.2432
c452c90f-e204-451d-a3c9-d4b7b381ba86,Parity,17,1876548571,0.0,13,164.1489
59a6d070-d702-4f16-8a95-fbac62bf8a9e,Parity,18,1778953917,8.0,273,264.8155
b2e79afa-b46c-459c-a985-215bd879bb50,Parity,19,453169750,2.0,568,378.0268
80cde59e-df4e-4085-a52a-b076259b71a1,Parity,20,558561655,22.0,455,253.7985
ef651b0f-c74b-4536-bbc4-fccff7fdbcf5,Parity,21,841647970,18.0,191,206.3417
e4908053-f45a-4c53-868a-cbe5a06a41e6,Parity,22,1035172204,0.0,37,163.5626
