run_id,benchmark,replicate,seed,best,len_final,cpu_s
1d2e6b87-6642-4ad5-bf48-d8735902def3,SantaFe,10,1734191771,-6,100,9.6504
58112ff4-dae4-4215-a45a-ade653e7f648,SantaFe,11,299377210,-7,99,9.9758
5fe6aff7-7fad-493a-ab0c-4b3e7e2d92dd,SantaFe,12,241435457,-8,100,11.4683
a2ffb977-d491-49f8-a91a-796a580844ee,SantaFe,13,691847018,-8,99,12.2143
9c0d2d74-12af-4c3e-8bdc-dedf7fcbbf09,SantaFe,14,1944022017,-8,100,12.3849
521df52f-5c19-44f1-9ad0-6df4c5dddcfd,SantaFe,15,1977276333,-7,100,10.5708
014aad83-89fd-4d27-9e21-8d71a045aeff,SantaFe,16,803254038,-8,99,11.7917
975a97bc-59ef-417e-904a-c3373d23e37b,SantaFe,17,227868039,-8,100,11.9547
ac3217b9-a263-4c62-ae0a-087aaded3e9f,SantaFe,18,1372443532,-8,99,10.8024
c266edde-b0b1-4f2e-b882-ffd613cc1413,SantaFe,19,42047581,-8,100,11.4497
70b2783c-8898-41ff-84bf-930189ad978e,SantaFe,20,39393440,-12,100,11.8401
98d1071c-ae4f-4772-a1a0-5bcfae9416b0,SantaFe,21,817035926,-11,100,13.6149
05a57ed9-1c77-4eca-91d1-98712b1975c8,SantaFe,22,1859682640,-5,100,11.3526
e1cf1ba4-4847-492b-b499-1187918ca50d,SantaFe,23,21166830,-5,99,11.0405
60b0c2b8-3b5a-4c9d-a9ee-b7f7af891d42,SantaFe,24,861625768,-7,98,12.294
90d001ce-1e57-444e-beaf-7e52a7323921,SantaFe,25,1593165056,-8,99,11.1689
83ab7d7a-0c89-4ca9-bfe9-91f8830ab3ff,SantaFe,26,748466809,-9,99,12.3246
b37d6d0a-ac6b-40ef-a78a-fcdd14e188e1,SantaFe,27,543714993,-13,100,11.8681
186dc8de-f41c-41f1-b995-b371e1b91bb4,SantaFe,28,1512653213,-4,100,11.8805
56af8dfb-9e62-4877-bc9d-8567dc6e30e2,SantaFe,29,22589886,-6,99,11.7853
